谱信息：
开始时间,20:17:20
测量时间,82.607
死时间,0.396
总计数,99047
最大值,10033
Life通道道址,Life通道计数,Start通道道址,Start通道计数,Stop通道道址,Stop通道计数
6084,1,6084,115,6084,46
6085,0,6085,115,6085,53
6086,0,6086,100,6086,52
6087,0,6087,104,6087,58
6088,0,6088,115,6088,68
6089,0,6089,110,6089,57
6090,0,6090,101,6090,55
6091,0,6091,90,6091,54
6092,0,6092,96,6092,59
6093,1,6093,108,6093,45
6094,1,6094,74,6094,45
6095,1,6095,92,6095,60
6096,0,6096,86,6096,61
6097,0,6097,89,6097,52
6098,0,6098,65,6098,49
6099,1,6099,105,6099,49
6100,1,6100,70,6100,50
6101,0,6101,85,6101,48
6102,0,6102,79,6102,52
6103,3,6103,84,6103,55
6104,1,6104,66,6104,68
6105,0,6105,92,6105,52
6106,4,6106,100,6106,40
6107,2,6107,85,6107,47
6108,1,6108,79,6108,57
6109,0,6109,85,6109,57
6110,1,6110,76,6110,58
6111,1,6111,76,6111,53
6112,1,6112,78,6112,62
6113,1,6113,66,6113,59
6114,1,6114,70,6114,59
6115,0,6115,84,6115,41
6116,1,6116,71,6116,61
6117,0,6117,88,6117,46
6118,0,6118,84,6118,43
6119,0,6119,70,6119,46
6120,1,6120,71,6120,49
6121,1,6121,58,6121,51
6122,0,6122,67,6122,41
6123,1,6123,61,6123,54
6124,1,6124,58,6124,51
6125,2,6125,58,6125,47
6126,1,6126,73,6126,53
6127,0,6127,68,6127,49
6128,1,6128,61,6128,49
6129,1,6129,74,6129,46
6130,0,6130,62,6130,36
6131,3,6131,61,6131,44
6132,0,6132,61,6132,41
6133,3,6133,39,6133,46
6134,2,6134,55,6134,58
6135,2,6135,56,6135,51
6136,3,6136,53,6136,51
6137,3,6137,48,6137,56
6138,2,6138,58,6138,38
6139,2,6139,50,6139,46
6140,0,6140,52,6140,48
6141,2,6141,59,6141,48
6142,2,6142,47,6142,52
6143,2,6143,39,6143,56
6144,1,6144,47,6144,37
6145,0,6145,41,6145,61
6146,0,6146,50,6146,50
6147,2,6147,43,6147,40
6148,1,6148,55,6148,37
6149,0,6149,45,6149,52
6150,3,6150,61,6150,46
6151,0,6151,60,6151,42
6152,1,6152,52,6152,45
6153,3,6153,60,6153,52
6154,0,6154,50,6154,44
6155,1,6155,42,6155,48
6156,3,6156,54,6156,49
6157,1,6157,42,6157,48
6158,0,6158,27,6158,44
6159,0,6159,43,6159,43
6160,0,6160,51,6160,53
6161,0,6161,38,6161,51
6162,1,6162,39,6162,59
6163,2,6163,35,6163,53
6164,0,6164,36,6164,53
6165,0,6165,46,6165,57
6166,2,6166,46,6166,48
6167,2,6167,34,6167,52
6168,0,6168,37,6168,57
6169,1,6169,37,6169,56
6170,1,6170,34,6170,50
6171,0,6171,29,6171,58
6172,0,6172,28,6172,42
6173,2,6173,32,6173,59
6174,0,6174,37,6174,51
6175,1,6175,43,6175,39
6176,1,6176,39,6176,50
6177,0,6177,33,6177,48
6178,0,6178,39,6178,54
6179,0,6179,32,6179,61
6180,1,6180,29,6180,48
6181,0,6181,31,6181,41
6182,0,6182,31,6182,49
6183,2,6183,24,6183,52
6184,2,6184,32,6184,48
6185,1,6185,31,6185,53
6186,1,6186,21,6186,53
6187,4,6187,33,6187,55
6188,2,6188,30,6188,33
6189,0,6189,22,6189,56
6190,1,6190,46,6190,43
6191,1,6191,26,6191,37
6192,1,6192,27,6192,36
6193,0,6193,29,6193,49
6194,2,6194,33,6194,55
6195,2,6195,33,6195,43
6196,1,6196,25,6196,44
6197,0,6197,31,6197,42
6198,0,6198,22,6198,64
6199,0,6199,21,6199,55
6200,0,6200,32,6200,46
6201,0,6201,24,6201,37
6202,1,6202,23,6202,41
6203,0,6203,16,6203,35
6204,0,6204,28,6204,39
6205,0,6205,23,6205,48
6206,0,6206,24,6206,45
6207,1,6207,25,6207,49
6208,0,6208,21,6208,49
6209,1,6209,23,6209,51
6210,1,6210,19,6210,48
6211,2,6211,28,6211,43
6212,2,6212,24,6212,52
6213,0,6213,27,6213,47
6214,1,6214,15,6214,45
6215,0,6215,20,6215,55
6216,0,6216,23,6216,46
6217,0,6217,14,6217,43
6218,2,6218,23,6218,41
6219,1,6219,29,6219,46
6220,0,6220,28,6220,49
6221,2,6221,15,6221,39
6222,3,6222,25,6222,61
6223,2,6223,21,6223,52
6224,2,6224,21,6224,51
6225,2,6225,14,6225,49
6226,1,6226,16,6226,43
6227,1,6227,20,6227,64
6228,0,6228,20,6228,43
6229,1,6229,12,6229,53
6230,1,6230,21,6230,47
6231,1,6231,21,6231,61
6232,2,6232,20,6232,45
6233,1,6233,15,6233,40
6234,2,6234,21,6234,44
6235,3,6235,18,6235,55
6236,5,6236,18,6236,57
6237,1,6237,12,6237,58
6238,0,6238,16,6238,69
6239,1,6239,14,6239,43
6240,0,6240,18,6240,43
6241,1,6241,14,6241,37
6242,2,6242,16,6242,48
6243,0,6243,15,6243,46
6244,0,6244,18,6244,52
6245,2,6245,16,6245,49
6246,0,6246,14,6246,52
6247,0,6247,16,6247,58
6248,1,6248,12,6248,61
6249,0,6249,19,6249,48
6250,0,6250,15,6250,41
6251,0,6251,18,6251,55
6252,2,6252,15,6252,45
6253,0,6253,12,6253,57
6254,1,6254,10,6254,42
6255,3,6255,16,6255,49
6256,2,6256,21,6256,55
6257,0,6257,19,6257,53
6258,1,6258,7,6258,46
6259,1,6259,16,6259,48
6260,0,6260,10,6260,42
6261,1,6261,14,6261,45
6262,1,6262,13,6262,50
6263,0,6263,15,6263,46
6264,2,6264,17,6264,39
6265,0,6265,16,6265,40
6266,2,6266,12,6266,42
6267,2,6267,15,6267,40
6268,1,6268,7,6268,41
6269,1,6269,20,6269,43
6270,0,6270,13,6270,33
6271,1,6271,16,6271,44
6272,2,6272,9,6272,44
6273,0,6273,10,6273,34
6274,0,6274,17,6274,45
6275,0,6275,13,6275,50
6276,1,6276,13,6276,37
6277,0,6277,18,6277,44
6278,1,6278,19,6278,53
6279,1,6279,10,6279,36
6280,0,6280,12,6280,40
6281,1,6281,14,6281,40
6282,2,6282,6,6282,56
6283,2,6283,18,6283,42
6284,1,6284,15,6284,34
6285,1,6285,19,6285,59
6286,2,6286,17,6286,58
6287,0,6287,15,6287,47
6288,2,6288,17,6288,57
6289,2,6289,10,6289,47
6290,1,6290,12,6290,46
6291,2,6291,10,6291,43
6292,0,6292,9,6292,44
6293,0,6293,10,6293,36
6294,0,6294,13,6294,61
6295,0,6295,15,6295,43
6296,1,6296,11,6296,59
6297,3,6297,20,6297,56
6298,1,6298,14,6298,50
6299,2,6299,9,6299,42
6300,1,6300,7,6300,60
6301,2,6301,15,6301,52
6302,2,6302,9,6302,51
6303,1,6303,9,6303,54
6304,0,6304,16,6304,45
6305,0,6305,17,6305,45
6306,0,6306,15,6306,50
6307,1,6307,18,6307,47
6308,2,6308,17,6308,34
6309,0,6309,13,6309,44
6310,0,6310,14,6310,41
6311,1,6311,17,6311,39
6312,1,6312,12,6312,69
6313,1,6313,24,6313,52
6314,2,6314,14,6314,46
6315,2,6315,16,6315,32
6316,0,6316,14,6316,41
6317,3,6317,11,6317,59
6318,3,6318,9,6318,37
6319,1,6319,9,6319,53
6320,3,6320,10,6320,45
6321,0,6321,14,6321,44
6322,1,6322,13,6322,52
6323,1,6323,17,6323,41
6324,2,6324,16,6324,39
6325,1,6325,13,6325,58
6326,1,6326,12,6326,48
6327,0,6327,15,6327,50
6328,0,6328,9,6328,61
6329,1,6329,14,6329,49
6330,0,6330,16,6330,47
6331,1,6331,16,6331,49
6332,0,6332,9,6332,67
6333,0,6333,10,6333,56
6334,1,6334,13,6334,62
6335,0,6335,13,6335,51
6336,0,6336,12,6336,39
6337,0,6337,13,6337,42
6338,0,6338,10,6338,51
6339,0,6339,14,6339,60
6340,1,6340,21,6340,52
6341,1,6341,15,6341,53
6342,0,6342,7,6342,60
6343,1,6343,8,6343,54
6344,0,6344,9,6344,72
6345,0,6345,15,6345,54
6346,0,6346,12,6346,43
6347,0,6347,16,6347,50
6348,1,6348,11,6348,63
6349,1,6349,13,6349,46
6350,0,6350,23,6350,58
6351,0,6351,11,6351,52
6352,2,6352,11,6352,53
6353,0,6353,10,6353,46
6354,1,6354,11,6354,54
6355,0,6355,17,6355,52
6356,0,6356,13,6356,42
6357,3,6357,7,6357,50
6358,0,6358,11,6358,44
6359,1,6359,11,6359,56
6360,0,6360,16,6360,44
6361,1,6361,10,6361,56
6362,0,6362,20,6362,50
6363,0,6363,15,6363,52
6364,1,6364,15,6364,51
6365,1,6365,6,6365,45
6366,3,6366,10,6366,48
6367,0,6367,11,6367,56
6368,1,6368,20,6368,49
6369,0,6369,13,6369,73
6370,2,6370,11,6370,47
6371,2,6371,17,6371,46
6372,0,6372,10,6372,57
6373,2,6373,13,6373,56
6374,0,6374,14,6374,66
6375,1,6375,14,6375,66
6376,0,6376,11,6376,52
6377,2,6377,10,6377,65
6378,1,6378,12,6378,62
6379,0,6379,15,6379,56
6380,0,6380,11,6380,58
6381,2,6381,5,6381,52
6382,2,6382,15,6382,41
6383,0,6383,16,6383,46
6384,1,6384,12,6384,44
6385,1,6385,9,6385,58
6386,0,6386,6,6386,67
6387,0,6387,12,6387,52
6388,1,6388,14,6388,62
6389,1,6389,13,6389,45
6390,2,6390,14,6390,47
6391,0,6391,10,6391,58
6392,0,6392,10,6392,69
6393,1,6393,15,6393,45
6394,0,6394,11,6394,56
6395,1,6395,14,6395,55
6396,0,6396,12,6396,58
6397,0,6397,15,6397,49
6398,1,6398,7,6398,61
6399,1,6399,10,6399,59
6400,1,6400,13,6400,63
6401,1,6401,12,6401,65
6402,0,6402,7,6402,50
6403,1,6403,15,6403,62
6404,1,6404,17,6404,62
6405,1,6405,11,6405,51
6406,0,6406,17,6406,62
6407,0,6407,10,6407,46
6408,0,6408,17,6408,77
6409,0,6409,13,6409,63
6410,1,6410,14,6410,75
6411,1,6411,10,6411,56
6412,1,6412,9,6412,77
6413,1,6413,8,6413,62
6414,0,6414,10,6414,51
6415,0,6415,14,6415,57
6416,2,6416,9,6416,46
6417,1,6417,9,6417,75
6418,0,6418,9,6418,70
6419,0,6419,14,6419,63
6420,1,6420,12,6420,60
6421,0,6421,10,6421,58
6422,0,6422,10,6422,50
6423,0,6423,9,6423,60
6424,0,6424,12,6424,69
6425,0,6425,6,6425,66
6426,0,6426,12,6426,58
6427,0,6427,9,6427,62
6428,0,6428,17,6428,69
6429,0,6429,7,6429,60
6430,1,6430,15,6430,59
6431,0,6431,5,6431,71
6432,0,6432,18,6432,66
6433,0,6433,12,6433,74
6434,0,6434,11,6434,71
6435,0,6435,10,6435,80
6436,0,6436,19,6436,78
6437,2,6437,12,6437,85
6438,1,6438,11,6438,74
6439,1,6439,12,6439,86
6440,0,6440,13,6440,68
6441,1,6441,11,6441,85
6442,0,6442,10,6442,66
6443,0,6443,15,6443,65
6444,0,6444,16,6444,82
6445,2,6445,10,6445,73
6446,0,6446,8,6446,81
6447,0,6447,11,6447,74
6448,0,6448,10,6448,66
6449,0,6449,10,6449,104
6450,0,6450,10,6450,69
6451,0,6451,13,6451,78
6452,0,6452,9,6452,79
6453,0,6453,6,6453,78
6454,1,6454,12,6454,62
6455,1,6455,7,6455,88
6456,0,6456,13,6456,79
6457,0,6457,9,6457,82
6458,0,6458,7,6458,105
6459,1,6459,17,6459,81
6460,0,6460,12,6460,70
6461,0,6461,12,6461,86
6462,1,6462,20,6462,80
6463,0,6463,12,6463,82
6464,1,6464,13,6464,90
6465,0,6465,9,6465,84
6466,0,6466,17,6466,71
6467,0,6467,6,6467,79
6468,0,6468,12,6468,81
6469,0,6469,9,6469,75
6470,0,6470,6,6470,93
6471,0,6471,13,6471,96
6472,0,6472,8,6472,94
6473,0,6473,13,6473,81
6474,1,6474,12,6474,78
6475,0,6475,11,6475,82
6476,0,6476,12,6476,70
6477,0,6477,13,6477,68
6478,0,6478,11,6478,86
6479,0,6479,11,6479,96
6480,0,6480,15,6480,75
6481,0,6481,10,6481,80
6482,0,6482,7,6482,101
6483,0,6483,11,6483,84
6484,0,6484,18,6484,102
6485,0,6485,8,6485,83
6486,0,6486,11,6486,91
6487,0,6487,15,6487,87
6488,0,6488,11,6488,92
6489,0,6489,14,6489,101
6490,0,6490,17,6490,89
6491,0,6491,11,6491,94
6492,0,6492,9,6492,103
6493,1,6493,7,6493,96
6494,1,6494,5,6494,79
6495,0,6495,14,6495,75
6496,0,6496,14,6496,111
6497,1,6497,11,6497,87
6498,0,6498,9,6498,97
6499,0,6499,10,6499,101
6500,0,6500,7,6500,101
6501,0,6501,9,6501,98
6502,0,6502,16,6502,111
6503,0,6503,9,6503,103
6504,0,6504,12,6504,115
6505,0,6505,12,6505,96
6506,0,6506,19,6506,115
6507,0,6507,10,6507,94
6508,0,6508,6,6508,105
6509,0,6509,6,6509,99
6510,0,6510,18,6510,89
6511,0,6511,12,6511,105
6512,0,6512,14,6512,101
6513,0,6513,12,6513,104
6514,0,6514,17,6514,105
6515,0,6515,9,6515,80
6516,0,6516,22,6516,117
6517,0,6517,11,6517,124
6518,0,6518,15,6518,106
6519,0,6519,15,6519,128
6520,0,6520,10,6520,106
6521,0,6521,10,6521,99
6522,1,6522,13,6522,122
6523,0,6523,18,6523,115
6524,0,6524,9,6524,131
6525,0,6525,13,6525,105
6526,0,6526,5,6526,115
6527,0,6527,20,6527,120
6528,0,6528,6,6528,120
6529,0,6529,14,6529,117
6530,0,6530,12,6530,134
6531,0,6531,8,6531,115
6532,1,6532,11,6532,120
6533,1,6533,15,6533,141
6534,0,6534,10,6534,140
6535,0,6535,13,6535,118
6536,0,6536,13,6536,123
6537,0,6537,12,6537,110
6538,0,6538,10,6538,138
6539,0,6539,13,6539,136
6540,1,6540,16,6540,118
6541,0,6541,15,6541,147
6542,0,6542,11,6542,120
6543,0,6543,11,6543,144
6544,0,6544,13,6544,151
6545,0,6545,12,6545,120
6546,0,6546,9,6546,133
6547,0,6547,13,6547,138
6548,0,6548,11,6548,149
6549,0,6549,17,6549,148
6550,0,6550,16,6550,131
6551,0,6551,10,6551,142
6552,0,6552,17,6552,131
6553,0,6553,17,6553,120
6554,0,6554,14,6554,154
6555,0,6555,11,6555,132
6556,0,6556,10,6556,133
6557,0,6557,8,6557,122
6558,0,6558,10,6558,132
6559,0,6559,8,6559,138
6560,0,6560,14,6560,138
6561,1,6561,12,6561,129
6562,0,6562,10,6562,160
6563,0,6563,14,6563,138
6564,0,6564,12,6564,135
6565,0,6565,10,6565,147
6566,0,6566,9,6566,134
6567,0,6567,8,6567,139
6568,0,6568,8,6568,138
6569,0,6569,23,6569,157
6570,0,6570,20,6570,161
6571,0,6571,19,6571,171
6572,0,6572,18,6572,164
6573,0,6573,19,6573,148
6574,0,6574,12,6574,140
6575,0,6575,10,6575,159
6576,0,6576,14,6576,183
6577,0,6577,11,6577,152
6578,0,6578,9,6578,145
6579,0,6579,8,6579,142
6580,0,6580,13,6580,161
6581,0,6581,17,6581,204
6582,0,6582,14,6582,181
6583,0,6583,16,6583,165
6584,0,6584,19,6584,180
6585,0,6585,14,6585,179
6586,0,6586,15,6586,159
6587,0,6587,17,6587,168
6588,0,6588,10,6588,148
6589,1,6589,12,6589,190
6590,0,6590,13,6590,192
6591,1,6591,8,6591,176
6592,0,6592,5,6592,199
6593,0,6593,10,6593,188
6594,0,6594,11,6594,196
6595,0,6595,11,6595,180
6596,0,6596,18,6596,186
6597,0,6597,12,6597,181
6598,0,6598,8,6598,188
6599,0,6599,11,6599,204
6600,0,6600,14,6600,191
6601,2,6601,11,6601,208
6602,0,6602,9,6602,190
6603,0,6603,9,6603,206
6604,0,6604,19,6604,190
6605,0,6605,8,6605,214
6606,0,6606,13,6606,198
6607,0,6607,13,6607,196
6608,0,6608,9,6608,180
6609,0,6609,12,6609,235
6610,0,6610,15,6610,198
6611,0,6611,11,6611,210
6612,0,6612,16,6612,205
6613,1,6613,9,6613,189
6614,0,6614,13,6614,224
6615,0,6615,3,6615,213
6616,0,6616,12,6616,221
6617,0,6617,11,6617,182
6618,0,6618,17,6618,210
6619,0,6619,10,6619,218
6620,0,6620,11,6620,217
6621,0,6621,7,6621,220
6622,1,6622,14,6622,218
6623,0,6623,8,6623,194
6624,0,6624,12,6624,235
6625,0,6625,11,6625,224
6626,0,6626,11,6626,237
6627,1,6627,12,6627,239
6628,0,6628,15,6628,223
6629,1,6629,13,6629,248
6630,0,6630,13,6630,226
6631,0,6631,10,6631,239
6632,0,6632,10,6632,231
6633,0,6633,10,6633,246
6634,0,6634,15,6634,227
6635,0,6635,11,6635,218
6636,0,6636,10,6636,230
6637,0,6637,12,6637,234
6638,0,6638,17,6638,261
6639,0,6639,15,6639,229
6640,0,6640,5,6640,242
6641,0,6641,12,6641,248
6642,0,6642,18,6642,263
6643,0,6643,7,6643,250
6644,0,6644,7,6644,223
6645,0,6645,19,6645,227
6646,1,6646,13,6646,232
6647,1,6647,15,6647,259
6648,0,6648,9,6648,251
6649,0,6649,16,6649,239
6650,0,6650,15,6650,240
6651,0,6651,9,6651,288
6652,0,6652,16,6652,267
6653,0,6653,12,6653,282
6654,0,6654,12,6654,262
6655,0,6655,15,6655,270
6656,0,6656,19,6656,291
6657,0,6657,13,6657,252
6658,0,6658,15,6658,288
6659,0,6659,15,6659,297
6660,0,6660,12,6660,279
6661,0,6661,10,6661,325
6662,0,6662,11,6662,295
6663,0,6663,17,6663,271
6664,0,6664,16,6664,269
6665,0,6665,19,6665,277
6666,0,6666,13,6666,296
6667,0,6667,10,6667,282
6668,0,6668,14,6668,281
6669,0,6669,14,6669,262
6670,0,6670,16,6670,309
6671,0,6671,6,6671,303
6672,0,6672,15,6672,299
6673,0,6673,11,6673,301
6674,0,6674,13,6674,337
6675,0,6675,16,6675,309
6676,1,6676,8,6676,305
6677,0,6677,8,6677,318
6678,0,6678,8,6678,291
6679,0,6679,14,6679,311
6680,0,6680,14,6680,302
6681,0,6681,12,6681,308
6682,0,6682,16,6682,345
6683,0,6683,11,6683,322
6684,0,6684,10,6684,317
6685,0,6685,7,6685,337
6686,0,6686,12,6686,312
6687,0,6687,11,6687,312
6688,0,6688,14,6688,331
6689,0,6689,8,6689,333
6690,0,6690,11,6690,337
6691,0,6691,9,6691,326
6692,0,6692,14,6692,328
6693,0,6693,21,6693,364
6694,0,6694,10,6694,349
6695,0,6695,11,6695,350
6696,0,6696,7,6696,341
6697,0,6697,18,6697,357
6698,0,6698,14,6698,366
6699,0,6699,11,6699,379
6700,0,6700,6,6700,355
6701,0,6701,16,6701,359
6702,0,6702,10,6702,378
6703,0,6703,14,6703,342
6704,0,6704,14,6704,364
6705,0,6705,18,6705,345
6706,0,6706,13,6706,358
6707,0,6707,14,6707,363
6708,0,6708,9,6708,354
6709,0,6709,15,6709,403
6710,0,6710,18,6710,373
6711,0,6711,4,6711,342
6712,0,6712,9,6712,355
6713,0,6713,9,6713,380
6714,0,6714,11,6714,354
6715,0,6715,15,6715,395
6716,0,6716,14,6716,379
6717,0,6717,10,6717,351
6718,0,6718,16,6718,381
6719,0,6719,11,6719,359
6720,0,6720,6,6720,366
6721,0,6721,5,6721,417
6722,0,6722,8,6722,358
6723,0,6723,10,6723,344
6724,0,6724,18,6724,395
6725,1,6725,12,6725,405
6726,0,6726,11,6726,354
6727,0,6727,11,6727,389
6728,0,6728,10,6728,393
6729,0,6729,17,6729,411
6730,0,6730,6,6730,420
6731,0,6731,7,6731,371
6732,0,6732,10,6732,388
6733,0,6733,18,6733,439
6734,0,6734,9,6734,388
6735,0,6735,12,6735,399
6736,0,6736,15,6736,408
6737,0,6737,11,6737,421
6738,0,6738,12,6738,399
6739,0,6739,9,6739,437
6740,0,6740,15,6740,385
6741,0,6741,17,6741,403
6742,0,6742,16,6742,465
6743,0,6743,18,6743,439
6744,0,6744,11,6744,436
6745,0,6745,11,6745,397
6746,0,6746,18,6746,428
6747,0,6747,12,6747,465
6748,0,6748,10,6748,469
6749,0,6749,12,6749,462
6750,0,6750,6,6750,435
6751,0,6751,16,6751,437
6752,0,6752,17,6752,481
6753,0,6753,7,6753,469
6754,0,6754,12,6754,457
6755,0,6755,19,6755,448
6756,0,6756,11,6756,467
6757,0,6757,15,6757,475
6758,0,6758,9,6758,451
6759,0,6759,10,6759,429
6760,1,6760,10,6760,461
6761,0,6761,14,6761,473
6762,0,6762,13,6762,467
6763,0,6763,12,6763,498
6764,1,6764,11,6764,470
6765,0,6765,13,6765,486
6766,0,6766,15,6766,502
6767,0,6767,11,6767,499
6768,0,6768,15,6768,464
6769,0,6769,11,6769,489
6770,0,6770,8,6770,511
6771,0,6771,18,6771,516
6772,0,6772,16,6772,498
6773,0,6773,11,6773,475
6774,0,6774,16,6774,496
6775,0,6775,15,6775,455
6776,0,6776,9,6776,499
6777,0,6777,20,6777,486
6778,0,6778,9,6778,528
6779,0,6779,14,6779,509
6780,0,6780,6,6780,545
6781,0,6781,20,6781,492
6782,0,6782,7,6782,520
6783,0,6783,15,6783,464
6784,0,6784,14,6784,520
6785,0,6785,14,6785,478
6786,0,6786,12,6786,510
6787,0,6787,11,6787,506
6788,0,6788,12,6788,494
6789,1,6789,7,6789,456
6790,0,6790,14,6790,489
6791,0,6791,12,6791,526
6792,0,6792,8,6792,526
6793,0,6793,8,6793,530
6794,0,6794,10,6794,510
6795,0,6795,19,6795,512
6796,0,6796,7,6796,518
6797,0,6797,9,6797,537
6798,0,6798,5,6798,509
6799,1,6799,7,6799,487
6800,0,6800,10,6800,552
6801,0,6801,6,6801,522
6802,0,6802,13,6802,541
6803,0,6803,11,6803,538
6804,0,6804,12,6804,543
6805,1,6805,13,6805,528
6806,0,6806,12,6806,517
6807,0,6807,11,6807,474
6808,0,6808,10,6808,500
6809,0,6809,15,6809,503
6810,0,6810,14,6810,545
6811,0,6811,7,6811,531
6812,0,6812,7,6812,560
6813,0,6813,2,6813,542
6814,0,6814,12,6814,547
6815,0,6815,13,6815,523
6816,0,6816,9,6816,587
6817,0,6817,12,6817,549
6818,0,6818,10,6818,525
6819,0,6819,12,6819,555
6820,0,6820,7,6820,534
6821,0,6821,10,6821,557
6822,0,6822,12,6822,559
6823,0,6823,8,6823,607
6824,0,6824,15,6824,557
6825,0,6825,5,6825,582
6826,1,6826,21,6826,560
6827,0,6827,11,6827,577
6828,0,6828,12,6828,568
6829,0,6829,12,6829,534
6830,0,6830,18,6830,553
6831,0,6831,12,6831,545
6832,0,6832,9,6832,592
6833,0,6833,11,6833,601
6834,0,6834,14,6834,602
6835,1,6835,12,6835,556
6836,0,6836,7,6836,574
6837,0,6837,9,6837,601
6838,0,6838,7,6838,549
6839,0,6839,11,6839,609
6840,0,6840,13,6840,633
6841,0,6841,8,6841,607
6842,0,6842,15,6842,556
6843,0,6843,13,6843,582
6844,0,6844,13,6844,632
6845,1,6845,11,6845,599
6846,0,6846,9,6846,599
6847,0,6847,19,6847,583
6848,0,6848,12,6848,591
6849,0,6849,10,6849,641
6850,0,6850,11,6850,570
6851,0,6851,5,6851,592
6852,0,6852,8,6852,589
6853,0,6853,9,6853,637
6854,0,6854,7,6854,599
6855,0,6855,12,6855,576
6856,0,6856,12,6856,612
6857,0,6857,9,6857,612
6858,0,6858,9,6858,589
6859,0,6859,11,6859,629
6860,1,6860,15,6860,548
6861,0,6861,12,6861,615
6862,0,6862,5,6862,595
6863,0,6863,11,6863,633
6864,0,6864,9,6864,640
6865,0,6865,16,6865,597
6866,0,6866,7,6866,603
6867,0,6867,7,6867,612
6868,0,6868,7,6868,629
6869,1,6869,9,6869,608
6870,0,6870,7,6870,622
6871,0,6871,5,6871,649
6872,0,6872,7,6872,621
6873,0,6873,12,6873,598
6874,0,6874,8,6874,555
6875,0,6875,14,6875,613
6876,0,6876,14,6876,600
6877,0,6877,13,6877,608
6878,1,6878,12,6878,603
6879,0,6879,10,6879,610
6880,0,6880,3,6880,606
6881,0,6881,8,6881,597
6882,0,6882,15,6882,628
6883,0,6883,8,6883,628
6884,0,6884,15,6884,566
6885,0,6885,7,6885,573
6886,0,6886,11,6886,582
6887,0,6887,10,6887,627
6888,1,6888,15,6888,626
6889,1,6889,9,6889,610
6890,0,6890,5,6890,621
6891,0,6891,11,6891,598
6892,0,6892,10,6892,603
6893,0,6893,10,6893,630
6894,0,6894,10,6894,637
6895,0,6895,6,6895,606
6896,0,6896,16,6896,649
6897,0,6897,9,6897,588
6898,0,6898,5,6898,619
6899,0,6899,8,6899,634
6900,0,6900,12,6900,662
6901,0,6901,12,6901,592
6902,0,6902,17,6902,636
6903,0,6903,7,6903,646
6904,0,6904,13,6904,625
6905,0,6905,9,6905,616
6906,0,6906,6,6906,594
6907,0,6907,12,6907,613
6908,1,6908,11,6908,599
6909,0,6909,11,6909,627
6910,0,6910,14,6910,622
6911,0,6911,6,6911,619
6912,0,6912,8,6912,642
6913,0,6913,8,6913,620
6914,0,6914,7,6914,618
6915,0,6915,6,6915,606
6916,0,6916,12,6916,610
6917,0,6917,9,6917,635
6918,0,6918,7,6918,611
6919,0,6919,14,6919,617
6920,0,6920,21,6920,562
6921,0,6921,12,6921,623
6922,0,6922,11,6922,621
6923,0,6923,7,6923,618
6924,0,6924,8,6924,664
6925,0,6925,6,6925,585
6926,0,6926,12,6926,567
6927,0,6927,8,6927,591
6928,0,6928,8,6928,581
6929,0,6929,2,6929,597
6930,0,6930,5,6930,573
6931,0,6931,7,6931,592
6932,0,6932,5,6932,566
6933,0,6933,7,6933,599
6934,0,6934,7,6934,577
6935,0,6935,10,6935,613
6936,0,6936,8,6936,546
6937,0,6937,6,6937,630
6938,0,6938,13,6938,625
6939,0,6939,12,6939,610
6940,0,6940,11,6940,614
6941,0,6941,5,6941,619
6942,0,6942,8,6942,597
6943,0,6943,11,6943,569
6944,0,6944,11,6944,606
6945,0,6945,6,6945,605
6946,0,6946,5,6946,632
6947,1,6947,7,6947,583
6948,0,6948,12,6948,637
6949,0,6949,7,6949,595
6950,0,6950,5,6950,590
6951,0,6951,7,6951,635
6952,0,6952,11,6952,606
6953,0,6953,10,6953,579
6954,0,6954,6,6954,544
6955,0,6955,6,6955,568
6956,0,6956,10,6956,556
6957,0,6957,7,6957,619
6958,0,6958,17,6958,582
6959,0,6959,10,6959,559
6960,0,6960,11,6960,564
6961,0,6961,12,6961,544
6962,0,6962,8,6962,622
6963,0,6963,9,6963,571
6964,0,6964,8,6964,602
6965,0,6965,6,6965,615
6966,0,6966,5,6966,609
6967,0,6967,4,6967,627
6968,0,6968,10,6968,613
6969,0,6969,12,6969,545
6970,0,6970,10,6970,569
6971,0,6971,8,6971,575
6972,0,6972,10,6972,559
6973,0,6973,12,6973,583
6974,0,6974,11,6974,577
6975,0,6975,8,6975,526
6976,0,6976,3,6976,572
6977,0,6977,13,6977,567
6978,0,6978,11,6978,557
6979,0,6979,1,6979,515
6980,0,6980,7,6980,578
6981,0,6981,5,6981,509
6982,0,6982,10,6982,576
6983,0,6983,5,6983,569
6984,0,6984,9,6984,499
6985,0,6985,8,6985,584
6986,0,6986,8,6986,542
6987,0,6987,9,6987,548
6988,0,6988,11,6988,561
6989,0,6989,9,6989,522
6990,0,6990,7,6990,508
6991,0,6991,5,6991,502
6992,0,6992,8,6992,507
6993,0,6993,10,6993,551
6994,1,6994,6,6994,535
6995,0,6995,14,6995,547
6996,0,6996,6,6996,511
6997,0,6997,8,6997,564
6998,0,6998,9,6998,517
6999,0,6999,15,6999,496
7000,0,7000,13,7000,530
7001,0,7001,5,7001,541
7002,0,7002,13,7002,584
7003,0,7003,9,7003,523
7004,0,7004,9,7004,592
7005,0,7005,8,7005,539
7006,0,7006,12,7006,512
7007,0,7007,9,7007,508
7008,0,7008,8,7008,565
7009,0,7009,3,7009,518
7010,0,7010,7,7010,547
